,Trial,Instruction,Food,Choice,RT,Liking,Taste,Health,preLiking,subjIdx
400,401,Focus on Healthiness,PureFit_4_2Bars.jpg,-1.0,0.32837614917934843,2,4,4,5.0,146
401,402,Focus on Healthiness,JuniorMints_2_9pc.jpg,-1.0,0.4523857719823354,1,2,2,2.0,146
402,403,Focus on Healthiness,RiceKrispiesCereal_3_2tbsp.jpg,-1.0,0.5546562767467549,1,1,3,3.0,146
403,404,Focus on Healthiness,SlicedTurkey_5_4slices.jpg,-1.0,0.7101874781537845,2,4,5,4.0,146
404,405,Focus on Healthiness,CannedArtichoke_5_1can.jpg,1.0,0.7604348446075164,4,4,4,4.0,146
405,406,Decrease Desire,IceCreamChocolate_1_1tsp.jpg,-1.0,0.9275119443982476,1,2,1,4.0,146
406,407,Decrease Desire,Raspberries_5_.5bag.jpg,-1.0,0.8933862332796707,4,5,6,5.0,146
407,408,Decrease Desire,Beets_5_1can.jpg,-1.0,0.6030705043076523,1,1,6,3.0,146
408,409,Decrease Desire,CoffeeCrisp_1_0.25bar.jpg,-1.0,0.5710143572259767,1,2,1,4.0,146
409,410,Decrease Desire,Raspberries_4_.5c.jpg,1.0,0.6599637006620469,4,5,6,4.0,146
410,411,Decrease Desire,GoldfishBits_3_0.25Cups.jpg,1.0,0.7345432732472545,5,5,3,4.0,146
411,412,Decrease Desire,IcebergLettuce_4_8leaves.jpg,-1.0,0.6155705684559507,2,3,6,4.0,146
412,413,Decrease Desire,Prunes_5_1c.jpg,-1.0,0.5379931358556861,2,1,4,1.0,146
413,414,Decrease Desire,CoffeeCrisp_3_1Bars.jpg,-1.0,0.6902764417527578,2,4,1,4.0,146
414,415,Decrease Desire,Cauliflower_6_0.5bag.jpg,-1.0,0.6108894592225624,3,4,6,4.0,146
415,416,Decrease Desire,AppleChips_2_3chips.jpg,1.0,0.7635251526589855,3,5,4,4.0,146
416,417,Decrease Desire,BBQCrisps_6_1cup.jpg,-1.0,0.6086927391625068,1,4,2,2.0,146
417,418,Decrease Desire,GoldfishBits_5_0.75Cups.jpg,-1.0,0.5585550628338751,4,5,2,5.0,146
418,419,Decrease Desire,VanillaGreekYogurt_2_1spoon.jpg,-1.0,1.0212270727151918,2,4,4,4.0,146
419,420,Decrease Desire,Cauliflower_2_3chunks.jpg,-1.0,0.5900025146102053,3,4,6,4.0,146
420,421,Respond Naturally,PCChipCookie_5_4cookie.jpg,-1.0,0.5891945321773164,2,2,1,4.0,146
421,422,Respond Naturally,Orange_1_0.25orange.jpg,1.0,0.4483199154265094,4,5,6,4.0,146
422,423,Respond Naturally,FibreBrownies_3_2bars.jpg,2.0,0.025269550808843636,4,5,4,4.0,146
423,424,Respond Naturally,Asparagus_3_7.jpg,1.0,0.7246499075408792,4,4,6,5.0,146
424,425,Respond Naturally,Mackerel_1_1fish.jpg,-1.0,0.7750131004913783,1,1,4,1.0,146
425,426,Respond Naturally,Broccoli_1_1pc.jpg,1.0,0.7389204624832928,4,4,6,4.0,146
426,427,Respond Naturally,GreenBeans_2_9beans.jpg,1.0,0.7871890023152446,4,4,6,4.0,146
427,428,Respond Naturally,FrozenBroccoli_2_3chunks.jpg,1.0,0.5847819901455296,4,4,4,4.0,146
428,429,Respond Naturally,SpeltCakes_2_0.5.jpg,1.0,1.03253825657157,2,5,4,4.0,146
429,430,Respond Naturally,BabyFoodSweetPotatos_5_1jar.jpg,-1.0,0.5646468626391652,1,1,4,1.0,146
430,431,Respond Naturally,IceCreamVanilla_4_3scoops.jpg,-1.0,0.8585739936861501,1,1,1,5.0,146
431,432,Respond Naturally,OatBran_4_1bowl.jpg,-1.0,0.5697197036524813,1,1,4,2.0,146
432,433,Respond Naturally,FibreBrownies_2_1bar.jpg,-1.0,1.7515197425409497,4,5,1,5.0,146
433,434,Respond Naturally,WelchsFruitSnacks_1_1bag.jpg,-2.0,1.0067412648659229,1,1,1,1.0,146
434,435,Respond Naturally,GreenPepper_6_1pepper.jpg,1.0,0.882832283488824,4,4,6,4.0,146
435,436,Focus on Healthiness,ClifBar_2_0.5bar.jpg,1.0,0.8052568466109733,4,5,4,4.0,146
436,437,Focus on Healthiness,Aero_1_1pc.jpg,-1.0,0.5730380196500846,3,5,1,4.0,146
437,438,Focus on Healthiness,ClamJuice_1_1T.jpg,-1.0,0.6042593845986629,1,1,3,1.0,146
438,439,Focus on Healthiness,FrozenOkra_5_0.5box.jpg,-1.0,0.7078701594464292,1,2,6,1.0,146
439,440,Focus on Healthiness,RomaineLettuce_4_1head.jpg,-1.0,0.6554413939038568,3,4,6,4.0,146
440,441,Focus on Healthiness,Onion_2_1ring.jpg,-1.0,0.6189980789749825,2,3,6,4.0,146
441,442,Focus on Healthiness,HersheysKisses_2_5.jpg,-1.0,0.6870202782492925,1,1,1,4.0,146
442,443,Focus on Healthiness,Tempeh_2_1Tbsp.jpg,-1.0,0.5675674596905083,1,2,2,2.0,146
443,444,Focus on Healthiness,Reese_1_1Cup.jpg,-1.0,0.4339410212742223,2,3,1,4.0,146
444,445,Focus on Healthiness,RitzCrackers_2_3Crackers.jpg,-1.0,0.3991364794655965,3,4,3,4.0,146
445,446,Focus on Healthiness,HersheysKisses_3_15.jpg,-1.0,0.4918805463257741,1,1,1,4.0,146
446,447,Focus on Healthiness,MnMPeanuts_4_45.jpg,-1.0,0.5042200973803119,1,1,1,2.0,146
447,448,Focus on Healthiness,GreenGrapes_1_1.jpg,1.0,0.9316077367884644,2,4,6,4.0,146
448,449,Focus on Healthiness,RufflesSourCreamOnion_3_5chips.jpg,-1.0,0.5808430045080968,4,4,1,5.0,146
449,450,Focus on Healthiness,FrozenBlueberries_3_1cup.jpg,1.0,0.8163821431890028,4,4,6,5.0,146
450,451,Focus on Healthiness,AllBranBar_3_1bar.jpg,1.0,0.8499824091331902,3,4,3,4.0,146
451,452,Focus on Healthiness,Doritos_5_20chips.jpg,-1.0,0.7214077140934023,3,4,1,5.0,146
452,453,Focus on Healthiness,SlicedTurkey_2_0.5slice.jpg,-1.0,0.4572325261688093,2,2,5,4.0,146
453,454,Focus on Healthiness,FrozenBlueberries_1_1tbsp.jpg,1.0,0.8423048653994556,4,5,6,4.0,146
454,455,Focus on Healthiness,ChipsAhoy_4_2cookies.jpg,-1.0,0.6468518050733111,2,2,1,4.0,146
455,456,Focus on Healthiness,Cheetos_3_10pc.jpg,-1.0,0.7220104222315058,4,5,2,4.0,146
456,457,Focus on Healthiness,Starburst_3_5pieces.jpg,-1.0,0.580385128789203,2,1,1,4.0,146
457,458,Focus on Healthiness,ProMax_4_1bar.jpg,-1.0,0.5824056550791283,2,2,3,4.0,146
458,459,Focus on Healthiness,FruitCrisps_1_0.5bar.jpg,-1.0,0.5019287230634291,2,4,4,4.0,146
459,460,Focus on Healthiness,RufflesSourCreamOnion_5_20chips.jpg,-1.0,0.6097741355524704,3,4,1,5.0,146
460,461,Focus on Healthiness,Mentos_5_1tube.jpg,-1.0,0.5709385197787924,1,1,1,1.0,146
461,462,Focus on Healthiness,Cheetos_6_2c.jpg,-1.0,0.7880217887259278,4,5,1,5.0,146
462,463,Focus on Healthiness,LaysClassic_4_16Chips.jpg,-1.0,0.5608567008657701,3,1,1,4.0,146
463,464,Focus on Healthiness,Bananas_3_1.jpg,1.0,0.7965572079501726,4,5,6,4.0,146
464,465,Focus on Healthiness,Shreddies_2_1T.jpg,-1.0,0.6322707727613306,1,2,2,1.0,146
465,466,Respond Naturally,Caramilk_5_2bars.jpg,-1.0,0.7386738482255168,2,4,1,5.0,146
466,467,Respond Naturally,FrozenPeaches_2_3Slices.jpg,1.0,0.7315628045262201,4,5,6,4.0,146
467,468,Respond Naturally,FrozenBroccoli_2_3chunks.jpg,1.0,0.7440258052602076,4,4,4,4.0,146
468,469,Respond Naturally,PopTartStrawberry_2_0.5tart.jpg,1.0,0.6721692532182715,1,3,1,4.0,146
469,470,Respond Naturally,Celery_4_0.5bunch.jpg,-1.0,0.8066917709529662,3,4,6,4.0,146
470,471,Respond Naturally,RedPepper_5_1pepper.jpg,1.0,0.5718733731300745,4,5,6,5.0,146
471,472,Respond Naturally,AllBranCereal_2_1tbsp.jpg,-1.0,0.6607967721756722,1,2,4,3.0,146
472,473,Respond Naturally,Mackerel_3_4fish.jpg,-1.0,0.69240302642811,1,1,4,1.0,146
473,474,Respond Naturally,Asparagus_6_FullPack.jpg,-1.0,0.6859166438107422,2,4,6,4.0,146
474,475,Respond Naturally,RaisinBran_7_2cup.jpg,-1.0,0.5635919808455583,1,1,4,3.0,146
475,476,Respond Naturally,BrusselsSprouts_2_3.jpg,1.0,0.4894511820666594,4,4,6,4.0,146
476,477,Respond Naturally,GreenPepper_2_2pc.jpg,1.0,0.574947355697077,4,4,6,4.0,146
477,478,Respond Naturally,Tuna_2_1T.jpg,-1.0,0.7470191036236429,3,2,4,4.0,146
478,479,Respond Naturally,WelchsFruitSnacks_3_4bags.jpg,-1.0,0.5814565465680062,1,1,1,2.0,146
479,480,Respond Naturally,OatBran_2_2T.jpg,-1.0,0.5496863579828641,1,2,1,1.0,146
480,481,Decrease Desire,GreenApple_2_1slice.jpg,1.0,0.6968999590026215,5,5,6,4.0,146
481,482,Decrease Desire,Strawberries_2_0.5c.jpg,1.0,0.596549909309033,4,4,6,4.0,146
482,483,Decrease Desire,SkittlesSour_3_8pieces.jpg,-1.0,0.4266651879315759,1,2,1,4.0,146
483,484,Decrease Desire,SlimStyles_2_2Tbsp.jpg,-1.0,0.5826123548895339,1,1,1,3.0,146
484,485,Decrease Desire,AppleChips_5_1c..jpg,1.0,1.3756767636914446,4,5,3,4.0,146
485,486,Decrease Desire,CornFlakes_6_2cups.jpg,-1.0,0.4837713563674697,2,3,3,3.0,146
486,487,Decrease Desire,Skittles_6_0.75pack.jpg,-1.0,0.4128693297961945,1,1,1,4.0,146
487,488,Decrease Desire,SkittlesSour_6_0.5pack.jpg,-2.0,0.6891656797342876,1,1,1,4.0,146
488,489,Decrease Desire,SlimStyles_6_2c.jpg,-2.0,0.8337757184463044,1,1,1,1.0,146
489,490,Decrease Desire,FrozenPeas_6_0.5bag.jpg,-1.0,0.7340834018050373,2,3,6,4.0,146
490,491,Decrease Desire,WaterChestnuts_3_8pc.jpg,-1.0,0.5782146382234714,1,2,3,3.0,146
491,492,Decrease Desire,Spinach_4_.5box.jpg,-1.0,0.6039916727067975,2,3,6,4.0,146
492,493,Decrease Desire,GreenApple_4_1.jpg,1.0,0.858787535972624,4,5,6,4.0,146
493,494,Decrease Desire,BabyFoodCarrots_5_1jar.jpg,-2.0,1.0294408955433028,1,1,4,1.0,146
494,495,Decrease Desire,BabyFoodCarrots_3_2Tbsp.jpg,-2.0,0.8505811258273752,1,1,4,1.0,146
495,496,Decrease Desire,Spinach_2_.5c.jpg,-2.0,0.6954302520716737,2,3,4,4.0,146
496,497,Decrease Desire,SkittlesSour_3_8pieces.jpg,-1.0,0.5145223010567861,1,2,1,4.0,146
497,498,Decrease Desire,FrootLoops_6_2Cups.jpg,-1.0,0.5162888004051638,1,2,1,5.0,146
498,499,Decrease Desire,HoneyNutCheerios_2_2tbsp.jpg,-1.0,0.4396014599569753,4,4,2,4.0,146
499,500,Decrease Desire,WaterChestnuts_5_0.5can.jpg,-1.0,0.5778000981890727,1,2,2,2.0,146
500,501,Decrease Desire,SkittlesSour_6_0.5pack.jpg,-1.0,0.6055155492422273,1,1,1,4.0,146
501,502,Decrease Desire,VanillaGreekYogurt_4_1cup.jpg,1.0,0.8711290827486664,4,5,4,4.0,146
502,503,Decrease Desire,CornFlakes_3_2tbsps.jpg,-1.0,0.4317317566747079,2,2,3,3.0,146
503,504,Decrease Desire,Smarties_5_3boxes.jpg,-1.0,0.7533791855285017,1,1,1,1.0,146
504,505,Decrease Desire,HoneyNutCheerios_5_2cup.jpg,-1.0,0.7433281577605158,1,4,2,5.0,146
505,506,Decrease Desire,CheeseNips_2_5nips.jpg,-1.0,0.5268843752619432,3,4,3,4.0,146
506,507,Decrease Desire,AlmondMilk_2_0.25glass.jpg,-1.0,0.5172598618619304,1,1,5,4.0,146
507,508,Decrease Desire,FrozenCorn_2_0.5cup.jpg,-1.0,0.5593701728466839,4,4,6,3.0,146
508,509,Decrease Desire,FrozenPeas_2_2tbsp.jpg,-1.0,0.7281164771966361,3,4,6,4.0,146
509,510,Decrease Desire,CheeseNips_5_1c.jpg,-1.0,0.6691135172550275,4,4,2,5.0,146
510,511,Respond Naturally,BrusselsSprouts_4_1Box.jpg,-1.0,1.22499374198469,4,4,6,4.0,146
511,512,Respond Naturally,NatureValleyChocolate_1_0.25bar.jpg,-1.0,0.518833631455891,2,4,4,4.0,146
512,513,Respond Naturally,OatmealSquares_7_2Cups.jpg,-1.0,0.4757542547367848,1,2,2,3.0,146
513,514,Respond Naturally,SpeltCakes_5_4.jpg,-1.0,0.5974320185705437,2,3,4,4.0,146
514,515,Respond Naturally,PCChipCookie_2_0.5cookie.jpg,-1.0,0.4412864197938688,2,2,1,3.0,146
515,516,Respond Naturally,GreenBeans_4_.5pck.jpg,-1.0,0.6183032825065311,2,2,6,4.0,146
516,517,Respond Naturally,SevenGrain_3_5.jpg,-1.0,0.6440518066710865,3,1,4,4.0,146
517,518,Respond Naturally,FrozenPeaches_5_1.5Cups.jpg,1.0,0.6548717577352363,4,5,6,5.0,146
518,519,Respond Naturally,FrozenBroccoli_6_0.5bag.jpg,-1.0,0.7330362177990537,2,5,6,4.0,146
519,520,Respond Naturally,IceCreamVanilla_1_2tsp.jpg,-1.0,0.6721755254884556,1,2,1,4.0,146
520,521,Respond Naturally,Broccoli_4_1.5c.jpg,-1.0,0.5828136377404007,1,4,6,4.0,146
521,522,Respond Naturally,MnMPlain_5_1bag.jpg,-1.0,0.6024267413104099,1,1,1,2.0,146
522,523,Respond Naturally,SevenGrain_1_1.jpg,-1.0,0.4858012910617617,2,2,4,4.0,146
523,524,Respond Naturally,Nutella_1_0.5spoon.jpg,-1.0,0.5198654198920849,2,4,3,5.0,146
524,525,Respond Naturally,Butternut_3_0.3cup.jpg,-1.0,0.4594167016875872,2,3,6,2.0,146
525,526,Focus on Healthiness,TofuDessert_4_1pck.jpg,-1.0,0.8066652563556999,1,1,4,1.0,146
526,527,Focus on Healthiness,PureFit_2_0.5Bars.jpg,-1.0,0.5745610408775974,3,2,3,,146
527,528,Focus on Healthiness,Tempeh_4_.5pack.jpg,-1.0,0.5025388438834852,1,2,4,2.0,146
528,529,Focus on Healthiness,Fritos_5_1c.jpg,-1.0,0.4333574150496133,2,5,1,5.0,146
529,530,Focus on Healthiness,Fritos_2_5chips.jpg,-1.0,0.5818243296798755,1,2,1,3.0,146
530,531,Focus on Healthiness,Bananas_2_0.5.jpg,2.0,0.6723055325410314,4,5,6,4.0,146
531,532,Focus on Healthiness,AllBranBar_1_.25bar.jpg,1.0,0.8268816382715158,4,3,4,4.0,146
532,533,Focus on Healthiness,FrozenOkra_2_2pc.jpg,-1.0,0.6772001840627127,1,1,6,1.0,146
533,534,Focus on Healthiness,LaysClassic_3_8Chips.jpg,-1.0,0.7105173425416069,2,5,2,4.0,146
534,535,Focus on Healthiness,MnMPeanuts_2_4.jpg,-1.0,0.628651102693766,1,1,1,4.0,146
535,536,Focus on Healthiness,Doritos_2_3chips.jpg,-1.0,0.6745747650638805,3,5,1,4.0,146
536,537,Focus on Healthiness,CannedArtichoke_2_2.jpg,1.0,0.7632634279316335,4,4,5,4.0,146
537,538,Focus on Healthiness,ProMax_2_0.25bar.jpg,-1.0,0.4820305163048033,3,3,1,4.0,146
538,539,Focus on Healthiness,FruitCrisps_3_2bars.jpg,-1.0,0.5334756758511503,4,4,3,4.0,146
539,540,Focus on Healthiness,JuniorMints_4_1box.jpg,-1.0,0.4563772166065974,1,3,1,2.0,146
0,1,Respond Naturally,Twizzlers_4_8.jpg,-2.0,0.8920291259928492,2,2,1,1.0,148
1,2,Respond Naturally,AppleChips_2_3chips.jpg,-1.0,1.531029901469083,2,1,2,2.0,148
2,3,Respond Naturally,Shreddies_2_1T.jpg,-2.0,1.2223003717726897,2,1,1,2.0,148
3,4,Respond Naturally,FrozenBroccoli_2_3chunks.jpg,-2.0,1.1156116002184715,1,2,6,4.0,148
4,5,Respond Naturally,GreenApple_2_1slice.jpg,-1.0,0.8856228902477596,2,2,2,1.0,148
5,6,Respond Naturally,CannedArtichoke_2_2.jpg,-2.0,0.8728075677408924,2,5,1,1.0,148
6,7,Respond Naturally,SpeltCakes_2_0.5.jpg,-2.0,0.783927675394807,1,2,2,1.0,148
7,8,Respond Naturally,MnMPeanuts_2_4.jpg,1.0,1.1766872320049515,1,1,1,2.0,148
8,9,Respond Naturally,FrozenCorn_4_2cups.jpg,-2.0,0.7237033573583176,1,2,6,2.0,148
9,10,Respond Naturally,MangoChunks_2_3.jpg,-1.0,1.4676375330718656,1,1,1,5.0,148
10,11,Respond Naturally,Triscuit_2_2crackers.jpg,-2.0,0.6695454338105264,2,1,6,2.0,148
11,12,Respond Naturally,ClamJuice_1_1T.jpg,-2.0,0.6787439558429469,2,2,2,1.0,148
12,13,Respond Naturally,PureFit_2_0.5Bars.jpg,-2.0,1.1104201829211888,2,2,1,1.0,148
13,14,Respond Naturally,HoneyNutCheerios_5_2cup.jpg,-2.0,1.1632198818533652,1,1,1,1.0,148
14,15,Respond Naturally,FrozenCorn_2_0.5cup.jpg,-2.0,0.6197455752208043,2,1,1,1.0,148
15,16,Decrease Desire,WelchsFruitSnacks_3_4bags.jpg,-2.0,0.7520313497852841,1,1,6,1.0,148
16,17,Decrease Desire,Cauliflower_2_3chunks.jpg,-2.0,0.7533650556515568,1,2,6,1.0,148
17,18,Decrease Desire,LaysClassic_4_16Chips.jpg,1.0,1.231086921813585,5,5,2,4.0,148
18,19,Decrease Desire,GreenBeans_2_9beans.jpg,-2.0,0.6163628432623227,1,1,2,1.0,148
19,20,Decrease Desire,Fritos_2_5chips.jpg,-2.0,0.6419544293403305,1,1,1,1.0,148
20,21,Decrease Desire,LaysClassic_3_8Chips.jpg,-2.0,1.1407715422865294,6,2,2,3.0,148
21,22,Decrease Desire,AlmondMilk_2_0.25glass.jpg,-2.0,0.8545701806397119,1,1,6,4.0,148
22,23,Decrease Desire,Tempeh_4_.5pack.jpg,-2.0,0.7124751961500806,2,1,6,1.0,148
23,24,Decrease Desire,GreenBeans_4_.5pck.jpg,-2.0,0.5834894740437448,1,2,4,2.0,148
24,25,Decrease Desire,OatmealSquares_3_2tbsp.jpg,-2.0,1.1826461431437565,1,2,6,1.0,148
25,26,Decrease Desire,SkittlesSour_6_0.5pack.jpg,-2.0,0.7695408721829153,1,1,1,4.0,148
26,27,Decrease Desire,GreenPepper_2_2pc.jpg,-1.0,1.4870769090412068,1,1,2,1.0,148
27,28,Decrease Desire,SkittlesSour_3_8pieces.jpg,-2.0,0.6677629778305345,2,1,2,1.0,148
28,29,Decrease Desire,IcebergLettuce_4_8leaves.jpg,-2.0,0.7435125102638267,1,2,2,,148
29,30,Decrease Desire,DriedApricots_2_2.jpg,-2.0,0.7973228948085307,1,1,6,4.0,148
30,31,Focus on Healthiness,VanillaGreekYogurt_4_1cup.jpg,-2.0,0.6464986657238114,1,2,6,1.0,148
31,32,Focus on Healthiness,Strawberries_3_0.5bag.jpg,-2.0,0.8622151833769749,1,2,6,5.0,148
32,33,Focus on Healthiness,Strawberries_2_0.5c.jpg,-2.0,0.4945668164400559,2,1,1,1.0,148
33,34,Focus on Healthiness,EnglishCucumber_5_0.5cuc.JPG,-2.0,0.54705290347556,1,2,6,2.0,148
34,35,Focus on Healthiness,SunChips_2_3Chips.jpg,-2.0,0.5958956755775944,1,1,2,1.0,148
35,36,Focus on Healthiness,CornFlakes_3_2tbsps.jpg,-2.0,0.5324132150344667,1,2,2,1.0,148
36,37,Focus on Healthiness,FrozenBroccoli_2_3chunks.jpg,-2.0,0.494284280631291,1,2,6,4.0,148
37,38,Focus on Healthiness,FrozenOkra_2_2pc.jpg,-2.0,0.4664375399142955,1,1,6,1.0,148
38,39,Focus on Healthiness,JuniorMints_4_1box.jpg,-2.0,0.8058616914522645,2,2,2,5.0,148
39,40,Focus on Healthiness,Onion_2_1ring.jpg,-2.0,0.6613390657785203,1,1,6,1.0,148
40,41,Focus on Healthiness,Mars_2_0.5Bar.jpg,1.0,0.8767855920996226,5,5,1,4.0,148
41,42,Focus on Healthiness,SunChips_4_20Chips.jpg,-2.0,0.5619232392109552,2,1,1,1.0,148
42,43,Focus on Healthiness,DriedHerring_3_4fish.jpg,-2.0,0.7064783664809511,1,1,2,1.0,148
43,44,Focus on Healthiness,JuniorMints_2_9pc.jpg,-2.0,0.5363541761698798,2,1,2,1.0,148
44,45,Focus on Healthiness,SevenGrain_3_5.jpg,-2.0,0.5174844334460431,2,1,6,3.0,148
45,46,Respond Naturally,FrozenPeas_2_2tbsp.jpg,-2.0,0.7812568424415076,2,2,1,1.0,148
46,47,Respond Naturally,GreenApple_4_1.jpg,-2.0,0.5688651810960437,2,1,6,4.0,148
47,48,Respond Naturally,BabyFoodSweetPotatos_5_1jar.jpg,-2.0,0.5517029125985573,1,2,2,1.0,148
48,49,Respond Naturally,Bananas_3_1.jpg,-2.0,0.6356451281817499,1,5,6,2.0,148
49,50,Respond Naturally,Twizzlers_2_2.jpg,-2.0,0.5436259807502211,1,1,2,1.0,148
50,51,Respond Naturally,MnMPeanuts_4_45.jpg,-2.0,0.6481171882132912,2,2,2,2.0,148
51,52,Respond Naturally,Triscuit_5_30crackers.jpg,-2.0,0.5605490489006115,1,1,6,2.0,148
52,53,Respond Naturally,IceCreamChocolate_1_1tsp.jpg,1.0,0.9415073898362608,6,2,2,3.0,148
53,54,Respond Naturally,HoneyNutCheerios_2_2tbsp.jpg,-2.0,0.5103024359095798,1,2,1,1.0,148
54,55,Respond Naturally,AppleChips_5_1c..jpg,-1.0,1.1665855077098968,2,1,6,1.0,148
55,56,Respond Naturally,FrozenBroccoli_6_0.5bag.jpg,-1.0,1.152027928565076,1,2,6,4.0,148
56,57,Respond Naturally,BabyFoodCarrots_5_1jar.jpg,-2.0,0.6253863128367811,2,2,2,2.0,148
57,58,Respond Naturally,Snickers_2_1Bar.jpg,1.0,0.9741464054377502,5,4,2,1.0,148
58,59,Respond Naturally,CannedArtichoke_5_1can.jpg,-2.0,0.6258510286470482,2,1,6,2.0,148
59,60,Respond Naturally,GreenGrapes_1_1.jpg,-2.0,0.6915569975371909,1,1,6,1.0,148
60,61,Focus on Healthiness,BrusselsSprouts_4_1Box.jpg,-1.0,1.1344439946169589,1,1,6,1.0,148
61,62,Focus on Healthiness,Raspberries_5_.5bag.jpg,-1.0,0.8053932693183015,1,1,1,2.0,148
62,63,Focus on Healthiness,Mars_4_2Bars.jpg,1.0,0.7684931233461612,5,5,1,3.0,148
63,64,Focus on Healthiness,BrusselsSprouts_2_3.jpg,-1.0,0.7055996829667492,2,2,1,1.0,148
64,65,Focus on Healthiness,VanillaGreekYogurt_2_1spoon.jpg,-2.0,0.6898278555790966,2,2,6,1.0,148
65,66,Focus on Healthiness,RufflesSourCreamOnion_5_20chips.jpg,1.0,0.9093490557434052,6,5,2,4.0,148
66,67,Focus on Healthiness,SkittlesSour_6_0.5pack.jpg,-1.0,0.6269344151987752,1,1,1,4.0,148
67,68,Focus on Healthiness,Pringles_5_40Chips.jpg,-1.0,0.6975338700840439,1,5,6,1.0,148
68,69,Focus on Healthiness,Beets_5_1can.jpg,-1.0,0.5766051227074058,1,2,2,3.0,148
69,70,Focus on Healthiness,Cheetos_3_10pc.jpg,-1.0,0.6012279331262107,1,2,2,1.0,148
70,71,Focus on Healthiness,Prunes_2_3.jpg,-1.0,0.5787798786604981,2,1,1,1.0,148
71,72,Focus on Healthiness,Mentos_5_1tube.jpg,-1.0,0.668860619469342,2,2,2,1.0,148
72,73,Focus on Healthiness,OikosYogurt_3_2spoonfuls.jpg,-1.0,0.6031295616276111,1,2,2,1.0,148
73,74,Focus on Healthiness,Prunes_5_1c.jpg,-1.0,0.5778749657874869,1,1,6,1.0,148
74,75,Focus on Healthiness,GoldfishBits_5_0.75Cups.jpg,-1.0,0.5683827889797612,1,2,2,1.0,148
75,76,Decrease Desire,FrozenBlueberries_3_1cup.jpg,-1.0,0.5430349648750052,1,2,6,1.0,148
76,77,Decrease Desire,MnMPlain_3_1tbsp.jpg,-1.0,0.8709013776115171,5,2,2,4.0,148
77,78,Decrease Desire,RiceKrispiesCereal_3_2tbsp.jpg,-2.0,0.5782666955574314,2,2,2,1.0,148
78,79,Decrease Desire,FrozenBlueberries_1_1tbsp.jpg,-1.0,0.4352665130918467,2,1,6,1.0,148
79,80,Decrease Desire,AllBranCereal_2_1tbsp.jpg,-1.0,0.4719850492656406,1,1,2,1.0,148
80,81,Decrease Desire,HoneyNutCheerios_2_2tbsp.jpg,-1.0,0.4772799584898166,1,2,1,1.0,148
81,82,Decrease Desire,OatmealSquares_7_2Cups.jpg,-1.0,0.6368026411819301,1,2,6,2.0,148
82,83,Decrease Desire,Celery_2_1stalk.jpg,-1.0,0.7081473519747306,1,1,2,1.0,148
83,84,Decrease Desire,AllBranBar_1_.25bar.jpg,-1.0,0.4872485402793245,1,1,6,5.0,148
84,85,Decrease Desire,RiceKrispiesCereal_7_2cups.jpg,-1.0,0.4426403840889179,1,1,1,1.0,148
85,86,Decrease Desire,OatBran_2_2T.jpg,-1.0,0.5831824194874571,2,1,4,1.0,148
86,87,Decrease Desire,WelchsFruitSnacks_1_1bag.jpg,-1.0,0.5758764027004872,1,2,2,1.0,148
87,88,Decrease Desire,ClifBar_2_0.5bar.jpg,-1.0,0.6383305013232529,1,2,2,1.0,148
88,89,Decrease Desire,Avocado_5_1avacado.jpg,-1.0,0.5595859752766046,2,1,6,2.0,148
89,90,Decrease Desire,SlimStyles_2_2Tbsp.jpg,-1.0,1.1059398093238997,1,1,2,1.0,148
90,91,Respond Naturally,CheeseNips_2_5nips.jpg,-2.0,0.706045867164903,1,1,6,1.0,148
91,92,Respond Naturally,SpeltCakes_5_4.jpg,-2.0,0.6789435270502509,1,1,2,2.0,148
92,93,Respond Naturally,TofuDessert_4_1pck.jpg,-2.0,0.670628820363163,2,1,1,1.0,148
93,94,Respond Naturally,ProMax_2_0.25bar.jpg,-2.0,0.8268337742902077,5,2,2,1.0,148
94,95,Respond Naturally,BabyFoodCarrots_3_2Tbsp.jpg,-2.0,0.5680654707603026,1,1,4,2.0,148
95,96,Respond Naturally,FrozenPeaches_5_1.5Cups.jpg,-2.0,0.676992861052895,1,1,1,1.0,148
96,97,Respond Naturally,Starburst_3_5pieces.jpg,-2.0,0.5357238162578142,1,1,6,1.0,148
97,98,Respond Naturally,RitzCrackers_2_3Crackers.jpg,-2.0,0.5531198681692331,1,1,1,2.0,148
98,99,Respond Naturally,Snickers_3_2Bars.jpg,1.0,0.7290282022622705,5,6,2,6.0,148
99,100,Respond Naturally,RitzCrackers_5_15Crackers.jpg,-2.0,0.5978873503845534,2,2,2,4.0,148
100,101,Respond Naturally,Doritos_5_20chips.jpg,-2.0,0.5618508233737884,1,1,6,1.0,148
101,102,Respond Naturally,FrozenPeas_6_0.5bag.jpg,-1.0,0.5628241606600568,1,1,6,2.0,148
102,103,Respond Naturally,Aero_1_1pc.jpg,-2.0,0.702944245506842,1,6,4,2.0,148
103,104,Respond Naturally,RedPepper_5_1pepper.jpg,-2.0,0.6686054534256982,1,1,6,3.0,148
104,105,Respond Naturally,Doritos_2_3chips.jpg,-2.0,0.47622565231267794,1,1,2,1.0,148
105,106,Focus on Healthiness,Mentos_2_3pc.jpg,-2.0,0.6506577296777323,1,1,6,2.0,148
106,107,Focus on Healthiness,Butternut_7_2cups.jpg,-2.0,0.6454440744455496,2,2,1,2.0,148
